General,,,,,,,,,,,,,User,s1805689,,,,,,
1.983906202,12.03125,0,-30.390625,0,0,-223.078125,-159.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984006362,12.984375,0,-30,0,0,-215.734375,-154.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984105682,13.90625,0,-29.578125,0,0,-208.390625,-149.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984206242,14.828125,0,-29.125,0,0,-201.046875,-144.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984306443,15.75,0,-28.640625,0,0,-193.703125,-139.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984405603,16.640625,0,-28.140625,0,0,-186.359375,-134.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984506203,17.515625,0,-27.59375,0,0,-179.015625,-129.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984606323,18.375,0,-27.03125,0,0,-171.671875,-124.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984705563,19.203125,0,-26.4375,0,0,-164.328125,-119.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984805524,20.03125,0,-25.828125,0,0,-156.984375,-114.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.984906244,20.828125,0,-25.1875,0,0,-149.640625,-109.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985005844,21.609375,0,-24.515625,0,0,-142.296875,-104.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985105524,22.375,0,-23.828125,0,0,-134.953125,-99.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985206325,23.109375,0,-23.109375,0,0,-127.609375,-94.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
